employee_id,age,gender,education,department,job_level,years_at_company,years_in_current_role,monthly_salary,overtime_hours_monthly,num_projects_completed,performance_rating,training_hours_yearly,work_life_balance_score,distance_from_home_km,num_companies_worked,job_satisfaction,relationship_with_manager,stock_option_level,attrition
235,43.0,Male,Bachelor,Legal,3,1.5,1.5,3586.53,11,3,4,25.0,4,0.9,3,3,2,3,0
236,48.0,Male,Bachelor,HR,1,2.7,2.7,6447.4,9,3,4,33.6,4,38.8,2,3,3,1,0
237,53.0,Male,Master,Finance,2,4.1,0.6,3995.0,9,8,3,59.7,1,4.9,2,5,1,0,1
238,30.0,Female,Master,IT,5,0.6,0.6,5125.84,6,4,2,53.1,3,44.45,3,4,3,0,0
239,39.0,Male,Bachelor,IT,4,3.3,3.3,3478.83,6,6,4,50.7,3,0.8,5,1,3,2,0
240,24.0,Female,Bachelor,Finance,2,13.1,2.2,4065.47,7,4,2,26.6,4,25.4,3,5,3,1,0
241,31.0,Male,High School,Finance,1,2.2,2.2,2869.32,9,5,4,56.1,3,2.5,4,4,3,0,1
242,40.0,Female,High School,Legal,4,0.6,0.6,9474.45,7,5,4,26.7,2,1.4,3,4,4,2,0
243,59.0,Male,PhD,Finance,1,2.2,0.9,3240.69,9,7,3,19.2,2,12.3,5,1,3,1,0
244,59.0,Male,High School,HR,5,0.2,0.2,3964.91,5,10,3,39.5,2,12.5,4,5,4,0,0
245,43.0,Male,High School,IT,5,2.3,2.3,4095.5,4,4,2,39.7,2,8.9,1,1,5,1,1
246,56.0,Female,Master,Legal,3,16.6,0.8,5380.04,10,4,3,22.4,4,6.7,0,3,5,1,1
247,38.0,Female,Bachelor,Engineering,1,2.8,2.3,5749.1,14,9,4,33.3,2,17.6,3,4,4,0,0
248,57.0,Female,Master,Operations,1,7.9,2.3,3424.03,9,5,3,47.4,2,7.5,2,3,4,1,0
249,35.0,Male,Master,Engineering,5,3.5,0.4,3274.27,8,1,3,16.0,4,30.3,3,4,1,1,1
250,53.0,Male,High School,Sales,2,3.6,1.8,6527.41,10,6,3,26.1,2,6.4,2,3,5,1,1
251,45.0,Male,Bachelor,Marketing,1,7.7,4.1,10387.595000000001,3,2,3,34.1,4,35.7,3,3,3,0,1
252,38.0,Female,Bachelor,Operations,3,10.7,1.5,8564.56,10,2,4,61.5,1,43.5,0,3,4,0,0
253,58.0,Female,Master,Legal,2,2.3,2.3,3700.83,12,7,4,44.6,3,1.2,2,4,3,1,0
254,45.0,Male,Master,Marketing,1,0.6,0.6,6705.88,5,4,1,50.0,5,19.8,4,2,4,0,0
255,37.0,Male,High School,Marketing,2,0.5,0.5,2886.4,7,6,3,23.7,3,10.3,4,4,4,0,0
256,28.0,Female,PhD,HR,4,0.6,0.3,2994.26,10,3,3,34.2,5,6.0,3,1,5,0,0
257,35.0,Female,PhD,Legal,4,4.6,0.0,5434.63,8,4,2,54.5,3,44.45,2,3,3,1,0
258,30.0,Female,Master,Sales,3,5.1,0.0,2306.88,12,2,4,53.6,4,20.1,2,5,4,0,0
259,41.0,Female,Master,Finance,1,5.9,2.0,5215.15,11,11,5,24.0,1,9.5,6,1,3,3,0
260,24.0,Female,Bachelor,IT,1,5.3,5.3,2553.2,5,11,3,44.0,5,0.4,2,4,4,3,0
261,40.0,Female,Bachelor,Legal,2,1.1,0.3,9387.24,4,4,2,52.9,2,44.45,4,2,3,2,0
262,54.0,Male,Bachelor,Engineering,1,1.0,1.0,5210.21,8,5,4,33.8,4,11.8,0,5,3,0,0
263,32.0,Male,Bachelor,Finance,1,2.3,0.2,4152.67,8,9,3,39.5,5,16.2,4,4,5,3,0
264,40.0,Female,Master,Legal,1,1.0,1.0,7595.11,12,9,1,32.4,5,44.45,2,4,5,2,0
265,47.0,Male,PhD,Operations,2,2.6,2.6,4518.41,13,8,2,46.3,2,3.2,2,4,5,1,0
266,30.0,Female,Master,IT,4,4.9,0.8,10387.595000000001,10,2,4,54.3,2,6.1,5,4,3,1,1
267,57.0,Female,Bachelor,Finance,4,0.8,0.8,6612.07,11,9,1,57.0,5,8.0,4,3,2,0,0
268,37.0,Female,Master,Marketing,1,2.4,2.2,2516.37,8,7,4,34.2,3,19.3,5,1,3,3,0
269,38.0,Female,Master,Legal,3,1.2,1.2,3944.2,11,9,2,58.5,5,0.1,2,2,4,3,0
270,43.0,Non-binary,Bachelor,Operations,2,2.4,2.4,3847.54,7,8,5,27.6,3,8.6,2,4,5,0,0
271,52.0,Female,Bachelor,Marketing,3,4.6,4.1,4738.15,9,9,3,15.0,3,0.2,5,4,3,1,1
272,31.0,Male,Bachelor,Marketing,4,4.5,4.0,5447.67,7,8,3,20.7,4,17.0,2,4,3,2,0
273,61.0,Male,Master,IT,1,6.9,3.5,8946.62,10,6,4,58.1,3,23.8,4,3,3,1,0
274,24.0,Female,Bachelor,Finance,3,1.8,1.8,7905.85,12,6,4,29.3,3,1.9,5,3,4,1,0
275,33.0,Female,Bachelor,HR,2,1.7,0.7,7828.73,11,7,4,65.5,4,7.9,2,5,4,2,0
276,38.0,Female,Master,IT,1,3.2,1.3,9083.33,12,2,3,45.5,3,0.3,5,5,4,0,0
277,25.0,Male,Master,Engineering,2,2.9,0.7,3726.42,5,6,4,36.6,2,15.3,4,4,5,0,0
278,38.0,Male,Bachelor,Sales,4,4.4,0.6,3093.53,8,6,4,21.0,3,44.45,1,4,5,0,0
279,40.0,Male,Bachelor,Sales,4,1.9,1.9,4636.65,8,6,5,45.3,4,4.3,4,4,4,0,0
280,55.0,Male,Master,Sales,2,0.9,0.9,4105.92,7,7,2,55.5,5,21.6,5,4,3,0,0
281,41.0,Female,Bachelor,Legal,2,2.3,2.3,6540.67,9,4,4,35.9,2,32.8,3,4,2,3,0
282,24.0,Female,Bachelor,HR,2,8.8,0.2,4282.24,13,9,4,21.7,1,6.8,3,4,2,0,0
283,40.0,Male,Bachelor,Sales,1,5.7,0.7,3251.64,7,2,3,57.1,5,2.0,1,2,5,1,0
284,54.0,Male,Bachelor,HR,3,6.7,1.0,5559.87,2,6,3,29.1,2,21.1,5,3,4,0,0
285,39.0,Female,PhD,Marketing,2,4.4,0.6,8888.25,11,6,4,32.8,3,44.45,3,3,4,1,0
286,25.0,Male,Bachelor,Sales,3,2.1,2.1,4591.46,7,7,1,83.4,4,13.6,7,4,5,1,0
287,28.0,Male,PhD,Legal,3,4.2,4.2,7736.71,8,6,3,13.8,3,21.2,0,4,3,1,0
288,27.0,Male,Master,Engineering,1,3.3,1.5,4044.79,10,9,3,28.2,4,4.4,1,5,4,1,0
289,49.0,Male,High School,Operations,3,0.9,0.3,5052.89,7,7,4,23.2,2,8.0,4,2,3,0,0
290,52.0,Male,Bachelor,HR,2,8.8,0.6,4120.45,10,7,2,41.8,2,4.2,0,2,5,0,0
291,25.0,Male,Bachelor,Marketing,2,2.9,2.9,6848.67,8,5,4,26.8,1,12.4,2,2,3,0,0
292,26.0,Female,PhD,Engineering,3,1.9,1.9,5751.02,9,5,1,42.5,3,8.9,3,1,4,0,0
293,46.0,Female,High School,Finance,4,7.7,2.0,4349.36,6,4,4,0.4,4,0.1,4,3,3,0,0
294,24.0,Female,Master,Sales,2,0.4,0.4,6789.41,5,6,5,34.9,5,0.7,0,2,4,2,1
295,49.0,Male,High School,Operations,5,8.9,0.5,3379.93,9,4,2,30.6,4,4.7,3,3,3,1,1
296,38.0,Female,High School,Marketing,2,4.8,2.0,3240.27,10,6,3,44.4,3,3.2,1,3,5,0,1
297,58.0,Male,High School,Finance,3,3.4,3.4,8262.99,9,9,4,34.3,3,37.6,1,4,3,0,0
298,35.0,Male,Master,IT,1,4.6,4.6,6024.77,9,4,2,37.1,2,6.2,6,4,5,0,0
299,40.0,Female,Bachelor,Engineering,1,3.2,0.4,4921.23,7,9,3,23.1,4,5.6,0,3,3,1,0
300,46.0,Male,Master,Marketing,3,0.8,0.8,6018.13,5,4,1,30.7,1,0.8,2,4,3,0,0
301,25.0,Male,Master,Legal,2,8.2,6.2,5507.54,6,11,4,5.5,3,4.5,4,5,4,2,0
302,39.0,Male,Bachelor,Sales,5,10.3,0.9,8574.1,10,5,3,39.7,5,5.9,2,5,1,2,0
303,33.0,Female,Bachelor,Finance,1,4.3,4.3,6378.51,10,6,2,47.4,4,43.1,3,3,3,3,0
304,38.0,Female,Bachelor,Sales,1,1.5,0.2,4770.55,15,5,5,31.9,4,2.1,4,1,4,1,1
305,37.0,Male,Master,IT,2,2.8,0.3,6269.36,12,7,3,21.2,3,9.4,3,5,4,3,0
306,32.0,Male,PhD,Finance,1,3.8,1.9,4584.97,6,6,2,20.5,2,2.1,2,4,2,1,0
307,38.0,Male,Master,Engineering,1,16.2,3.3,7021.41,7,9,1,35.2,4,1.8,1,5,3,1,0
308,60.0,Female,Bachelor,Sales,1,4.1,2.4,3232.8,11,6,3,33.6,4,0.3,4,2,4,0,0
309,54.0,Male,Bachelor,Sales,3,0.4,0.4,7340.25,12,4,3,29.5,3,1.5,2,5,3,0,0
310,54.0,Female,PhD,HR,4,10.2,0.0,8981.08,9,6,4,25.1,3,1.8,1,3,2,3,0
311,36.0,Female,Master,Sales,1,0.6,0.6,6705.63,5,6,4,65.9,2,1.8,2,4,3,0,0
312,45.0,Male,High School,HR,1,6.3,2.9,3103.13,5,10,4,26.7,4,15.8,4,1,1,2,1
313,32.0,Male,Bachelor,Operations,2,2.8,2.8,6218.35,9,5,4,19.6,4,6.5,1,3,3,1,0
314,26.0,Non-binary,PhD,Legal,3,4.7,0.7,3735.63,6,7,4,16.5,3,0.8,1,3,4,3,0
315,40.0,Female,Bachelor,Sales,4,0.8,0.0,7110.81,7,5,3,34.9,4,9.2,6,4,5,3,0
316,45.0,Female,Master,Operations,4,6.9,0.4,2982.87,6,5,4,56.0,3,10.8,5,4,4,1,0
317,27.0,Female,Bachelor,Operations,1,0.7,0.7,7038.52,7,4,4,57.4,1,12.4,5,3,5,0,0
318,57.0,Female,High School,Operations,2,3.9,3.2,5160.75,6,2,2,39.5,3,36.5,3,5,5,2,1
319,26.0,Male,Master,Operations,1,2.3,2.3,2244.72,7,5,4,47.3,4,11.2,1,4,1,1,1
320,27.0,Male,Bachelor,Marketing,2,3.4,2.4,3444.34,5,6,1,28.6,4,1.1,1,3,3,0,0
321,50.0,Female,High School,Sales,4,5.8,1.1,3060.95,9,3,3,43.7,2,3.8,0,3,5,2,0
322,48.0,Male,Master,Finance,3,0.0,0.0,4236.35,4,6,4,30.0,1,13.6,0,4,2,1,0
323,31.0,Female,Bachelor,HR,1,2.0,1.0,5361.19,4,8,2,29.3,3,7.0,3,5,3,0,1
324,36.0,Female,Master,IT,1,3.1,2.3,4785.18,12,8,2,38.4,4,9.8,4,4,2,1,1
325,32.0,Female,Bachelor,Operations,2,11.1,0.7,2644.53,6,9,3,57.3,3,1.9,2,3,4,0,0
326,51.0,Female,PhD,Finance,1,1.6,1.6,10387.595000000001,10,4,4,33.0,3,1.6,2,4,3,0,0
327,30.0,Male,Bachelor,Legal,1,8.9,0.0,3666.23,9,2,3,62.9,3,10.2,1,3,2,3,0
328,55.0,Male,Bachelor,Operations,2,0.2,0.2,5922.65,10,7,5,30.0,2,4.7,1,3,3,0,0
329,39.0,Female,Bachelor,IT,3,1.5,1.0,2736.95,9,5,3,29.6,4,23.2,3,2,3,2,0
330,24.0,Female,Master,HR,2,0.8,0.6,3906.13,4,3,3,43.3,4,22.9,2,4,3,1,0
331,43.0,Male,High School,Engineering,1,2.4,0.2,6649.45,5,10,3,52.1,2,44.45,1,4,2,1,1
332,57.0,Female,Bachelor,Sales,3,21.8,1.6,6176.88,4,7,2,53.0,5,7.2,2,3,4,0,0
333,23.0,Female,High School,Finance,2,12.2,1.6,4114.3,8,7,4,68.4,4,10.3,2,5,4,2,0
334,36.0,Male,Bachelor,HR,3,18.7,0.3,7286.72,11,6,4,43.0,3,44.45,2,4,4,1,0
335,56.0,Female,Bachelor,Legal,5,3.8,3.8,7265.26,9,12,5,22.5,5,17.7,2,3,4,1,0
336,24.0,Female,PhD,Engineering,3,6.5,2.6,3904.07,11,8,3,53.4,5,27.3,3,3,4,1,0
337,45.0,Male,PhD,HR,2,1.0,0.1,5284.1,7,4,4,53.9,5,9.9,4,5,3,2,1
338,40.0,Male,Master,Operations,2,4.1,0.1,9311.16,12,7,3,32.9,2,44.45,2,4,2,2,0
339,57.0,Male,Bachelor,Finance,2,4.0,1.8,6032.04,7,10,3,23.9,3,17.6,5,3,4,0,0
340,26.0,Male,High School,Finance,3,1.0,1.0,3136.92,9,1,3,50.8,4,6.2,2,1,4,2,0
341,29.0,Male,Bachelor,Sales,4,5.7,1.3,4923.88,11,7,3,31.7,3,1.2,2,5,1,2,0
342,24.0,Female,Bachelor,IT,1,5.7,2.2,5498.55,9,4,3,33.9,2,7.6,1,4,5,1,1
343,37.0,Non-binary,High School,Operations,2,2.5,2.5,3530.46,7,9,4,22.0,2,14.0,2,5,4,0,1
344,37.0,Male,Bachelor,HR,5,6.1,0.7,4470.02,6,9,3,39.4,3,16.7,5,5,4,2,1
345,48.0,Female,Bachelor,Operations,4,0.5,0.5,2725.71,5,3,3,50.4,4,15.5,2,2,4,1,1
346,46.0,Male,Bachelor,Legal,2,4.1,4.1,3716.03,10,6,5,26.6,3,22.0,3,3,5,2,0
347,45.0,Male,Master,Operations,2,3.9,2.4,3510.08,12,4,3,49.8,4,4.6,3,4,4,1,0
348,42.0,Male,Bachelor,Finance,3,2.6,1.3,3016.27,11,4,4,40.1,4,13.7,0,3,3,1,0
349,41.0,Male,Bachelor,Finance,1,7.7,0.2,6442.8,11,3,3,68.2,5,30.5,3,3,3,0,0
350,40.0,Female,High School,Legal,4,8.5,2.7,10387.595000000001,7,3,2,30.6,3,20.4,1,5,2,0,0
351,52.0,Male,Bachelor,Sales,2,1.1,1.1,3219.82,6,4,4,35.2,4,19.5,2,3,4,1,0
352,49.0,Female,Bachelor,Sales,1,0.2,0.2,2972.35,5,15,2,33.2,4,15.1,2,4,2,2,0
353,52.0,Female,Bachelor,Operations,1,5.9,1.3,4491.93,11,5,2,41.3,1,8.6,1,4,5,0,0
354,23.0,Female,Master,HR,4,12.1,0.1,7933.3,10,4,2,39.0,4,1.2,2,5,2,0,1
355,25.0,Male,PhD,Marketing,3,6.8,3.9,7663.23,7,6,3,51.6,4,27.5,1,4,4,0,0
356,46.0,Female,Master,Sales,1,5.0,3.6,3885.34,9,4,3,64.1,1,17.9,2,4,3,1,1
357,42.0,Female,Master,HR,3,0.4,0.2,9397.81,11,7,4,30.7,2,26.0,4,5,3,0,0
358,23.0,Female,Bachelor,Operations,2,2.4,1.6,5698.48,4,5,3,43.0,5,0.8,1,2,3,0,0
359,30.0,Female,Bachelor,Operations,5,2.0,0.2,2816.51,7,4,3,33.9,4,6.6,2,2,5,0,0
360,38.0,Male,Bachelor,Engineering,4,4.0,1.3,7049.36,8,4,3,45.3,4,5.9,5,5,2,3,0
361,41.0,Male,Bachelor,Sales,4,10.7,0.5,3557.34,8,9,4,37.1,3,21.8,2,2,4,2,0
362,52.0,Male,PhD,Marketing,1,4.4,2.8,2900.75,8,7,3,26.0,4,44.45,2,3,4,1,1
363,38.0,Male,Bachelor,Marketing,5,2.1,2.1,4528.3,11,8,3,37.9,3,22.5,2,1,4,0,0
364,28.0,Female,Bachelor,HR,4,2.0,2.0,3252.47,8,7,2,43.8,3,24.9,1,4,5,1,0
365,49.0,Female,Master,Engineering,3,0.8,0.1,5778.2,8,3,3,37.1,3,13.3,1,4,3,0,0
366,34.0,Female,Master,Legal,5,6.0,0.8,1588.05,7,8,4,47.0,3,4.3,3,5,3,2,0
367,46.0,Male,High School,Finance,1,4.6,3.8,4732.18,11,4,3,40.8,3,4.9,3,4,3,3,0
368,61.0,Male,Bachelor,Finance,5,5.1,1.2,10387.595000000001,8,1,4,62.2,1,34.5,1,4,5,1,0
369,29.0,Female,High School,IT,1,1.1,1.1,3468.49,7,5,3,34.1,4,44.45,1,3,4,0,0
370,31.0,Female,Bachelor,Marketing,1,6.6,1.8,6798.52,10,5,4,31.5,4,4.1,3,3,4,0,0
371,46.0,Female,Master,Legal,1,1.2,1.2,9001.34,6,4,3,10.0,5,6.9,3,1,2,3,0
372,34.0,Female,Bachelor,HR,2,1.3,1.1,6805.31,11,4,5,38.4,4,14.0,3,3,4,3,0
373,47.0,Female,Master,Engineering,4,0.9,0.9,5278.69,9,11,2,41.6,2,0.4,2,4,4,0,0
374,38.0,Female,Bachelor,Operations,1,6.0,6.0,5215.42,10,3,4,24.0,3,31.8,1,3,4,1,0
375,23.0,Female,High School,Finance,1,3.0,3.0,5439.3,8,5,3,51.8,3,18.2,4,4,5,0,1
376,51.0,Female,Bachelor,Marketing,4,4.0,3.1,4152.88,6,4,3,43.2,1,10.7,1,1,3,1,0
377,39.0,Male,Bachelor,Operations,5,2.2,0.3,8674.82,12,6,2,48.8,2,30.8,6,3,2,0,1
378,51.0,Female,Bachelor,Sales,3,7.5,0.3,3794.06,10,6,3,33.0,4,24.3,8,5,3,2,0
379,29.0,Female,Bachelor,IT,1,0.0,0.0,7225.99,7,6,2,34.5,4,8.8,2,4,2,1,0
380,38.0,Male,Bachelor,Legal,4,1.0,1.0,3250.65,8,4,4,42.9,4,29.9,3,3,4,0,0
381,41.0,Male,Master,IT,2,2.0,2.0,7615.24,14,4,2,41.3,3,17.7,4,4,4,2,0
382,27.0,Male,Master,HR,4,1.2,1.2,4635.68,9,6,3,49.2,5,4.6,3,4,1,0,0
383,54.0,Female,High School,Finance,4,13.0,3.4,6299.15,6,3,5,35.7,4,22.0,2,3,4,3,1
384,45.0,Male,High School,Legal,3,3.1,3.1,2441.19,8,1,2,37.0,3,6.8,1,3,5,1,0
385,28.0,Female,Master,Operations,5,1.0,1.0,7923.58,6,3,4,52.8,4,3.0,4,3,4,0,0
386,35.0,Male,PhD,Sales,5,1.7,1.7,5579.71,4,10,5,43.5,3,5.2,0,4,3,2,0
387,30.0,Male,Master,Marketing,4,1.7,0.1,6600.24,9,6,3,32.3,4,7.0,1,3,5,1,0
388,55.0,Male,Master,Operations,4,3.6,0.4,6447.28,5,5,4,51.4,1,20.1,4,4,1,2,0
389,44.0,Male,High School,Engineering,3,1.3,0.2,3827.91,3,6,4,47.2,3,13.1,1,1,1,0,0
390,47.0,Male,Bachelor,HR,2,11.0,0.2,5252.71,9,5,3,33.5,4,2.4,0,3,4,3,1
391,41.0,Female,Master,Marketing,3,1.2,0.7,3865.41,10,5,4,37.2,1,1.7,2,2,4,1,1
392,40.0,Male,Bachelor,Operations,4,9.5,2.5,7126.91,4,5,3,41.4,3,4.2,1,4,2,0,0
393,47.0,Female,Bachelor,Legal,1,4.1,1.3,7589.37,11,8,3,37.6,4,11.4,2,3,5,2,0
394,47.0,Female,Bachelor,Legal,4,1.1,1.1,3186.4,9,10,3,38.1,2,28.4,0,1,3,0,0
395,31.0,Female,Master,IT,1,5.2,2.2,6253.05,5,9,1,47.8,5,6.2,3,4,3,0,0
396,55.0,Female,High School,Operations,3,1.3,0.9,4835.95,9,8,4,37.3,2,1.0,1,5,4,2,0
397,26.0,Male,Master,HR,1,0.9,0.9,3812.53,3,5,1,27.1,4,17.4,5,4,3,2,0
398,59.0,Female,PhD,Finance,1,1.8,1.4,7944.27,4,8,2,41.5,2,43.1,1,3,3,0,0
399,52.0,Female,Bachelor,Engineering,1,1.9,1.9,6939.49,5,10,3,44.6,3,9.5,1,4,4,2,0
400,36.0,Female,Bachelor,Legal,3,13.0,0.7,4364.25,7,2,4,23.6,5,8.8,1,3,2,2,0
401,34.0,Male,Bachelor,HR,1,4.8,0.4,2658.26,12,4,4,48.7,3,10.4,1,4,4,2,0
402,26.0,Female,Master,IT,1,6.2,4.0,2414.13,11,8,5,36.5,1,2.3,2,3,5,2,0
403,35.0,Male,Bachelor,Finance,1,0.1,0.1,5836.34,5,5,3,60.6,4,42.4,4,3,4,0,0
404,32.0,Female,Master,Finance,3,18.0,0.9,5918.52,7,13,3,44.7,4,26.9,6,4,5,3,0
405,37.0,Male,Bachelor,Operations,1,3.8,0.1,2653.49,9,9,3,40.5,3,10.6,3,3,2,0,0
406,32.0,Male,Master,Sales,3,17.7,0.2,5430.19,4,6,3,57.2,3,0.9,4,4,5,2,0
407,33.0,Male,Master,Operations,2,6.2,0.6,5384.26,7,8,3,21.1,4,8.8,2,4,3,0,0
408,29.0,Male,Master,Marketing,1,3.4,1.4,5570.34,5,6,2,66.5,1,13.0,3,3,4,0,0
409,33.0,Male,Bachelor,Operations,2,7.2,6.3,5554.74,8,3,3,31.1,4,11.6,6,4,2,1,0
410,55.0,Female,PhD,Marketing,1,4.2,4.2,4357.43,8,5,3,36.9,3,1.7,2,5,3,0,0
411,57.0,Female,Master,Finance,3,6.8,3.9,7193.92,9,6,4,11.8,5,10.3,3,4,2,2,0
412,41.0,Male,Bachelor,Sales,3,4.8,2.0,6955.21,7,4,3,61.0,4,5.6,2,4,2,0,0
413,31.0,Non-binary,Bachelor,HR,2,4.8,3.4,3777.36,7,1,3,56.0,1,1.2,3,4,3,2,1
414,48.0,Male,Bachelor,HR,2,4.2,4.2,2936.24,9,3,5,32.4,3,16.0,1,5,4,1,0
415,49.0,Male,High School,Legal,1,2.7,1.4,4500.47,10,5,2,67.5,1,23.2,4,4,3,0,0
416,33.0,Male,Bachelor,Engineering,1,2.0,1.7,2587.82,7,11,5,61.2,2,42.5,3,1,2,0,1
417,49.0,Male,Master,Engineering,2,1.9,0.7,5189.93,8,4,3,60.1,2,5.4,4,3,1,0,0
418,54.0,Male,Bachelor,Sales,1,2.3,0.8,2551.5,6,9,3,20.3,4,44.45,1,4,1,0,0
419,52.0,Male,Master,Operations,2,1.5,1.5,4258.13,5,6,4,42.6,2,17.2,1,2,3,1,0
420,43.0,Male,Bachelor,Legal,4,0.7,0.7,2442.47,3,4,4,17.9,3,18.6,4,1,3,0,0
421,53.0,Male,Master,HR,5,0.1,0.1,5246.81,13,7,1,58.0,3,6.1,1,4,3,1,0
422,24.0,Male,Bachelor,Sales,2,3.8,1.8,6438.58,12,6,5,59.1,5,36.5,3,3,3,0,0
423,58.0,Male,Bachelor,Marketing,3,0.6,0.6,6055.41,7,5,3,32.1,3,1.7,1,5,3,3,0
424,30.0,Male,Master,Sales,2,1.9,1.9,4028.44,12,9,3,36.4,3,16.6,3,4,5,1,0
425,55.0,Female,PhD,Engineering,3,19.8,0.6,4799.01,9,5,3,42.0,2,17.6,1,2,3,1,0
426,26.0,Male,Bachelor,Operations,2,0.5,0.2,10387.595000000001,10,8,5,25.8,4,11.5,1,2,2,2,0
427,41.0,Male,Master,HR,3,1.4,0.3,4825.12,6,5,1,28.9,3,1.0,4,5,4,0,0
428,36.0,Female,Master,Marketing,3,1.0,1.0,6327.21,7,4,3,34.3,4,0.9,1,4,5,2,1
429,37.0,Female,Master,Legal,4,10.7,4.7,3116.09,10,8,5,28.8,4,11.4,0,5,4,1,1
430,56.0,Female,Master,Operations,5,1.4,0.0,4104.93,16,7,4,21.5,4,17.5,4,3,4,0,0
431,35.0,Female,Bachelor,Finance,4,1.5,1.5,4326.79,4,7,3,50.1,2,24.7,2,4,3,2,1
432,58.0,Male,Bachelor,IT,2,1.9,0.9,4386.47,6,7,3,73.7,3,12.0,1,4,2,2,0
433,53.0,Male,Bachelor,Sales,2,0.3,0.3,7721.11,12,6,4,49.1,5,1.9,1,3,3,0,0
434,56.0,Male,Bachelor,Sales,4,3.2,0.2,6046.18,5,4,4,70.7,5,6.8,2,3,3,1,0
435,56.0,Male,PhD,Sales,2,0.9,0.1,9749.5,5,11,2,39.1,2,34.7,3,3,3,0,0
436,61.0,Non-binary,Bachelor,IT,3,0.3,0.3,3484.82,6,1,4,35.9,4,2.1,4,2,2,2,0
437,26.0,Male,PhD,Sales,1,1.4,0.8,2643.35,9,3,3,45.9,5,32.3,2,3,3,1,0
438,31.0,Female,Master,Sales,5,0.9,0.5,3106.6,11,7,3,33.7,4,24.0,1,4,3,1,0
439,59.0,Male,Master,IT,2,14.2,0.5,5863.15,8,5,1,41.8,4,1.2,2,4,3,2,0
440,28.0,Female,Bachelor,IT,4,0.7,0.7,6301.53,10,6,3,44.3,4,3.0,5,5,4,0,1
441,23.0,Female,Master,Finance,1,1.4,1.4,4897.66,7,5,4,62.6,2,12.6,2,3,3,1,0
442,44.0,Male,Master,Engineering,3,26.9,3.8,4385.87,6,9,2,45.5,1,1.7,2,4,3,0,0
443,35.0,Female,High School,HR,1,4.6,0.6,6108.13,5,11,3,51.0,4,12.3,4,2,4,1,1
444,46.0,Male,High School,Finance,1,6.1,0.9,4065.62,5,6,3,35.9,4,13.2,5,3,3,1,1
445,47.0,Male,High School,Engineering,2,5.9,1.7,2899.97,8,9,3,55.6,3,17.5,1,4,4,0,0
446,34.0,Female,Bachelor,HR,4,5.6,3.3,6439.99,9,7,2,29.0,5,44.45,2,4,4,0,0
447,31.0,Female,High School,Sales,1,12.3,6.8,7026.06,7,4,2,29.5,4,9.0,4,3,4,3,0
448,30.0,Female,PhD,IT,2,0.4,0.4,3943.37,9,6,4,42.0,2,15.3,4,3,4,2,0
449,38.0,Female,Master,IT,3,3.1,2.6,6460.8,9,6,4,32.8,3,4.1,1,4,3,1,0
450,31.0,Male,Bachelor,IT,2,2.8,0.7,5247.79,8,7,2,34.5,2,15.6,3,2,4,1,0
451,43.0,Female,Master,Legal,1,0.0,0.0,4192.96,10,6,1,17.9,3,17.4,3,4,4,2,0
452,32.0,Male,PhD,Operations,2,8.5,3.2,2955.99,5,8,3,21.0,2,3.2,4,5,4,3,0
453,33.0,Male,Master,HR,2,8.4,5.5,5715.77,8,5,2,39.4,4,5.3,1,3,4,3,0
454,52.0,Male,Bachelor,Operations,3,2.7,2.7,3770.06,13,9,4,45.7,3,0.5,7,5,4,2,0
455,60.0,Male,Bachelor,Legal,1,1.4,0.5,4424.21,6,6,3,21.6,2,15.2,3,3,2,0,0
456,55.0,Female,High School,Legal,1,4.5,2.7,4532.28,8,6,4,25.8,4,15.3,4,2,5,2,0
457,57.0,Female,Bachelor,Operations,1,1.1,0.3,4045.21,10,6,4,43.0,5,25.0,4,2,3,1,0
458,43.0,Male,Master,Legal,3,0.1,0.1,9597.36,6,8,3,32.8,3,1.0,0,3,3,0,0
459,57.0,Male,Bachelor,IT,2,0.3,0.3,1722.25,8,6,4,33.8,3,3.1,4,3,4,1,0
460,37.0,Male,Master,HR,3,1.6,1.6,7554.65,13,2,4,87.8,4,44.45,7,5,1,0,0
461,36.0,Female,Master,Sales,2,2.6,1.8,5259.63,3,7,2,29.3,3,19.9,3,4,5,0,1
462,58.0,Male,Master,Sales,1,11.2,4.1,2077.57,7,7,4,57.3,3,3.6,2,5,3,0,0
463,34.0,Male,Bachelor,Marketing,1,4.6,0.3,5813.66,7,6,4,61.2,3,18.6,2,3,3,0,1
464,61.0,Male,Bachelor,Sales,4,0.3,0.3,7924.99,5,12,2,63.9,2,12.3,2,2,3,0,1
465,37.0,Male,High School,HR,5,5.3,1.5,7619.96,8,10,4,41.9,5,5.7,3,4,4,3,0
466,23.0,Non-binary,Bachelor,Engineering,2,26.9,1.3,2277.51,5,6,3,35.2,5,44.1,3,3,3,1,0
467,60.0,Male,Bachelor,IT,3,7.7,2.5,6827.19,13,10,4,8.9,3,21.1,0,5,3,1,0
468,31.0,Non-binary,Master,Engineering,5,2.6,0.8,4787.17,10,7,4,28.0,3,18.5,2,5,2,1,0
469,47.0,Male,Bachelor,Finance,2,0.3,0.3,3348.9,17,7,4,33.7,5,0.6,4,3,3,0,0
470,50.0,Female,Master,HR,2,2.1,2.1,5113.91,12,5,3,62.1,4,15.5,1,3,4,2,1
